train_idx, lambda, iteration, accuracy_original, accuracy_generated, difference_accuracy, f1_original, f1_generated, difference_f1, demographic_parity_original, demographic_parity_generated, demographic_parity_diff, acc_orig_Male_<25, f1_orig_Male_<25, acc_gen_Male_<25, f1_gen_Male_<25, acc_orig_Female_<25, f1_orig_Female_<25, acc_gen_Female_<25, f1_gen_Female_<25, acc_orig_Male_25–60, f1_orig_Male_25–60, acc_gen_Male_25–60, f1_gen_Male_25–60, acc_orig_Female_25–60, f1_orig_Female_25–60, acc_gen_Female_25–60, f1_gen_Female_25–60, acc_orig_Male_>60, f1_orig_Male_>60, acc_gen_Male_>60, f1_gen_Male_>60, acc_orig_Female_>60, f1_orig_Female_>60, acc_gen_Female_>60, f1_gen_Female_>60, dp_orig_pair_0, dp_gen_pair_0, dp_orig_pair_1, dp_gen_pair_1, dp_orig_pair_2, dp_gen_pair_2
6, 0.300000, 7, 0.835821, 0.733112, 0.102709, 0.654410, 0.456306, 0.198104, 0.151406, 0.007848, 0.143558, 0.8528618519628409, 0.6397652237710931, 0.7514234342223554, 0.4249566724436742, 0.7931034482758621, 0.5828877005347594, 0.7599469496021221, 0.4104234527687297, 0.7089783281733746, 0.7403314917127072, 0.5170278637770898, 0.48344370860927155, 0.8421052631578947, 0.7046632124352332, 0.6980609418282548, 0.6228373702422146, 0.792063492063492, 0.6858513189448442, 0.6603174603174603, 0.43386243386243384, 0.7804054054054054, 0.7085201793721974, 0.6824324324324325, 0.6618705035971224, 0.20963843403982593, 0.023544303797468358, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
7, 0.300000, 8, 0.834826, 0.767275, 0.067551, 0.653364, 0.473091, 0.180273, 0.151406, 0.035082, 0.116324, 0.8519628408750375, 0.6394160583941605, 0.7963739886125262, 0.4730515703761148, 0.7944297082228117, 0.5799457994579945, 0.73342175066313, 0.4338028169014085, 0.718266253869969, 0.7506849315068493, 0.4458204334365325, 0.4492307692307692, 0.8310249307479224, 0.6806282722513088, 0.7479224376731302, 0.4276729559748428, 0.7904761904761904, 0.6857142857142857, 0.707936507936508, 0.4619883040935672, 0.777027027027027, 0.7027027027027027, 0.6925675675675675, 0.6094420600858369, 0.20963843403982593, 0.10524679362611733, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
8, 0.300000, 9, 0.835379, 0.757324, 0.078054, 0.654284, 0.414198, 0.240086, 0.151406, 0.033671, 0.117736, 0.8528618519628409, 0.6402930402930403, 0.7804914593946659, 0.42661448140900193, 0.7944297082228117, 0.582210242587601, 0.7241379310344828, 0.3202614379084967, 0.7151702786377709, 0.7486338797814207, 0.5479876160990712, 0.38655462184873945, 0.8393351800554016, 0.6979166666666666, 0.7313019390581718, 0.3741935483870968, 0.7857142857142857, 0.6808510638297872, 0.7158730158730159, 0.45592705167173253, 0.7736486486486487, 0.6995515695067265, 0.6655405405405406, 0.38509316770186336, 0.20963843403982593, 0.04218841919489036, 0.00768057608251313, 0.0, 0.23689950395446774, 0.058823529411764705
9, 0.300000, 10, 0.832504, 0.759867, 0.072637, 0.650519, 0.409140, 0.241379, 0.151406, -0.003545, 0.154951, 0.8504644890620318, 0.6376180101670298, 0.784986514833683, 0.3692307692307692, 0.7904509283819628, 0.572972972972973, 0.6989389920424404, 0.3420289855072464, 0.7120743034055728, 0.7506702412868633, 0.5634674922600619, 0.47583643122676583, 0.8254847645429363, 0.6701570680628273, 0.7368421052631579, 0.36241610738255037, 0.780952380952381, 0.6729857819905214, 0.707936507936508, 0.5720930232558139, 0.7804054054054054, 0.7085201793721974, 0.6993243243243243, 0.5658536585365853, 0.20963843403982593, 0.017142359902540927, 0.00768057608251313, 0.0, 0.23689950395446774, -0.027777777777777776
0, 0.400000, 1, 0.833057, 0.778552, 0.054505, 0.650948, 0.547140, 0.103808, 0.151406, -0.007592, 0.158998, 0.8506143242433324, 0.6367941712204007, 0.7969733293377285, 0.5380156836004092, 0.7824933687002652, 0.5614973262032085, 0.7440318302387268, 0.5281173594132029, 0.7306501547987616, 0.7603305785123967, 0.6842105263157895, 0.6751592356687899, 0.8393351800554016, 0.6979166666666666, 0.775623268698061, 0.5371428571428571, 0.7873015873015873, 0.6824644549763033, 0.719047619047619, 0.5518987341772151, 0.7668918918918919, 0.6960352422907489, 0.6925675675675675, 0.5235602094240838, 0.20963843403982593, -0.022774782704367946, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
1, 0.400000, 2, 0.836042, 0.696407, 0.139635, 0.655517, 0.488641, 0.166876, 0.151406, 0.024616, 0.126790, 0.8536110278693437, 0.6433004746257758, 0.7111177704525022, 0.4626532887402453, 0.7904509283819628, 0.5775401069518716, 0.6193633952254642, 0.47145488029465926, 0.718266253869969, 0.7465181058495822, 0.6191950464396285, 0.6854219948849105, 0.8365650969529086, 0.6910994764397905, 0.7645429362880887, 0.5893719806763285, 0.7936507936507936, 0.6874999999999999, 0.6412698412698413, 0.48636363636363633, 0.7702702702702703, 0.6964285714285714, 0.6756756756756757, 0.5151515151515151, 0.20963843403982593, 0.07384772090654446, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
2, 0.400000, 3, 0.832394, 0.770481, 0.061913, 0.649885, 0.374699, 0.275186, 0.151406, -0.049017, 0.200423, 0.8512136649685346, 0.6382513661202185, 0.7927779442613125, 0.35039924847346177, 0.7838196286472149, 0.5699208443271768, 0.7374005305039788, 0.3310810810810811, 0.7089783281733746, 0.7403314917127072, 0.5572755417956656, 0.4163265306122449, 0.8337950138504155, 0.6875, 0.7479224376731302, 0.30534351145038163, 0.7793650793650794, 0.6713947990543736, 0.7222222222222222, 0.5098039215686274, 0.7736486486486487, 0.7048458149779736, 0.7162162162162162, 0.475, 0.20963843403982593, -0.022051843738590704, 0.00768057608251313, 0.0, 0.23689950395446774, -0.125
3, 0.400000, 4, 0.834826, 0.754671, 0.080155, 0.652881, 0.446219, 0.206662, 0.151406, -0.022195, 0.173601, 0.8527120167815403, 0.6403219904866447, 0.7798921186694636, 0.4303993796044978, 0.7891246684350133, 0.5737265415549598, 0.7320954907161804, 0.482051282051282, 0.7244582043343654, 0.7548209366391185, 0.6160990712074303, 0.5838926174496644, 0.8337950138504155, 0.6842105263157896, 0.7867036011080333, 0.47619047619047605, 0.7873015873015873, 0.6794258373205743, 0.6063492063492063, 0.40384615384615385, 0.7702702702702703, 0.6964285714285714, 0.668918918918919, 0.4367816091954023, 0.20963843403982593, 0.01674937965260548, 0.00768057608251313, 0.0, 0.23689950395446774, -0.08333333333333333
4, 0.400000, 5, 0.834715, 0.773687, 0.061028, 0.654015, 0.410256, 0.243759, 0.151406, 0.043914, 0.107492, 0.8522625112376386, 0.6406705539358601, 0.8002697033263411, 0.4099158919876051, 0.7944297082228117, 0.5799457994579945, 0.7294429708222812, 0.2765957446808511, 0.7213622291021672, 0.7540983606557377, 0.56656346749226, 0.45312499999999994, 0.8282548476454293, 0.6770833333333333, 0.7562326869806094, 0.45, 0.780952380952381, 0.6729857819905214, 0.7111111111111111, 0.46470588235294114, 0.7837837837837838, 0.7168141592920354, 0.6655405405405406, 0.42774566473988435, 0.20963843403982593, 0.13174166952937133, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
5, 0.400000, 6, 0.835047, 0.736540, 0.098507, 0.654149, 0.308273, 0.345876, 0.151406, -0.007292, 0.158698, 0.8533113575067426, 0.6425702811244979, 0.7566676655678753, 0.2826855123674912, 0.7891246684350133, 0.5782493368700264, 0.7413793103448276, 0.36065573770491804, 0.7089783281733746, 0.7403314917127072, 0.544891640866873, 0.3900414937759336, 0.8365650969529086, 0.6910994764397905, 0.7229916897506925, 0.2753623188405797, 0.7873015873015873, 0.680952380952381, 0.6428571428571429, 0.3034055727554179, 0.7736486486486487, 0.6995515695067265, 0.6925675675675675, 0.4739884393063583, 0.20963843403982593, -0.021874999999999978, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
6, 0.400000, 7, 0.835600, 0.590603, 0.244997, 0.654908, 0.481300, 0.173608, 0.151406, -0.006014, 0.157420, 0.8525621816002398, 0.6406135865595326, 0.5969433623014684, 0.4428334714167357, 0.7917771883289124, 0.579088471849866, 0.4920424403183024, 0.4240601503759398, 0.7306501547987616, 0.7603305785123967, 0.628482972136223, 0.7014925373134328, 0.8365650969529086, 0.6910994764397905, 0.5484764542936288, 0.5191740412979352, 0.7873015873015873, 0.6794258373205743, 0.638095238095238, 0.62, 0.7804054054054054, 0.7085201793721974, 0.6114864864864865, 0.6153846153846154, 0.20963843403982593, -0.018040829245133727, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
7, 0.400000, 8, 0.834936, 0.517523, 0.317413, 0.653033, 0.411225, 0.241808, 0.151406, 0.013072, 0.138334, 0.8527120167815403, 0.6403219904866447, 0.45100389571471383, 0.4173027989821883, 0.7931034482758621, 0.5806451612903226, 0.7546419098143236, 0.35540069686411146, 0.7151702786377709, 0.7458563535911602, 0.6130030959752322, 0.5387453874538747, 0.8337950138504155, 0.6842105263157896, 0.7313019390581718, 0.224, 0.7873015873015873, 0.6794258373205743, 0.6952380952380952, 0.36, 0.7736486486486487, 0.7022222222222222, 0.6655405405405406, 0.2773722627737226, 0.20963843403982593, 0.039215686274509776, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
8, 0.400000, 9, 0.833610, 0.757324, 0.076285, 0.652345, 0.329361, 0.322983, 0.151406, 0.004671, 0.146735, 0.8509139946059334, 0.6380502000727537, 0.7837878333832784, 0.22710230316014993, 0.7891246684350133, 0.576, 0.7413793103448276, 0.21052631578947373, 0.7244582043343654, 0.7534626038781163, 0.5201238390092879, 0.2790697674418605, 0.8337950138504155, 0.6875, 0.7368421052631579, 0.6122448979591837, 0.7825396825396825, 0.6776470588235294, 0.6761904761904762, 0.6344086021505376, 0.7837837837837838, 0.7142857142857142, 0.652027027027027, 0.2589928057553957, 0.20963843403982593, 0.014012330851149002, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
9, 0.400000, 10, 0.833057, 0.646656, 0.186401, 0.650625, 0.485678, 0.164947, 0.151406, -0.031320, 0.182727, 0.8525621816002398, 0.6408759124087592, 0.6690140845070423, 0.46629620681323986, 0.7838196286472149, 0.5653333333333334, 0.45490716180371354, 0.3744292237442922, 0.6996904024767802, 0.7342465753424658, 0.6130030959752322, 0.6753246753246753, 0.8337950138504155, 0.6875, 0.6786703601108033, 0.5245901639344261, 0.7825396825396825, 0.6761229314420804, 0.6682539682539682, 0.5777777777777777, 0.7668918918918919, 0.6933333333333334, 0.5777027027027027, 0.570446735395189, 0.20963843403982593, -0.049516908212560384, 0.00768057608251313, -0.1111111111111111, 0.23689950395446774, 0.06666666666666667
0, 0.500000, 1, 0.834494, 0.755445, 0.079049, 0.653552, 0.397931, 0.255621, 0.151406, 0.028530, 0.122877, 0.8527120167815403, 0.6413717621306092, 0.7840875037458795, 0.4033126293995859, 0.7904509283819628, 0.5797872340425532, 0.7175066312997348, 0.35649546827794565, 0.7337461300309598, 0.7597765363128491, 0.5510835913312694, 0.45283018867924524, 0.8282548476454293, 0.6736842105263158, 0.7091412742382271, 0.32258064516129026, 0.7793650793650794, 0.6713947990543736, 0.6793650793650794, 0.42613636363636365, 0.7668918918918919, 0.7012987012987014, 0.6486486486486487, 0.3246753246753247, 0.20963843403982593, 0.1522556390977443, 0.00768057608251313, -0.06666666666666667, 0.23689950395446774, 0.0
1, 0.500000, 2, 0.834494, 0.659038, 0.175456, 0.653713, 0.348818, 0.304895, 0.151406, 0.053682, 0.097724, 0.8519628408750375, 0.6399416909620991, 0.6829487563679952, 0.3345911949685535, 0.7931034482758621, 0.5760869565217391, 0.6392572944297082, 0.34615384615384615, 0.7244582043343654, 0.7574931880108992, 0.5325077399380805, 0.5325077399380805, 0.8365650969529086, 0.694300518134715, 0.6786703601108033, 0.348314606741573, 0.7841269841269841, 0.6777251184834122, 0.5190476190476191, 0.28705882352941176, 0.7702702702702703, 0.6991150442477877, 0.5844594594594594, 0.41706161137440756, 0.20963843403982593, 0.0593158280154828, 0.00768057608251313, 0.030303030303030304, 0.23689950395446774, 0.07142857142857142
2, 0.500000, 3, 0.835158, 0.763516, 0.071642, 0.654141, 0.541479, 0.112661, 0.151406, 0.008099, 0.143307, 0.852112676056338, 0.6385939216404248, 0.7923284387174109, 0.5288919102651258, 0.7944297082228117, 0.5866666666666666, 0.7002652519893899, 0.4719626168224299, 0.7244582043343654, 0.7588075880758808, 0.5603715170278638, 0.5823529411764705, 0.8421052631578947, 0.7015706806282722, 0.7728531855955678, 0.5980392156862745, 0.7825396825396825, 0.6745843230403801, 0.6730158730158731, 0.6098484848484849, 0.777027027027027, 0.7027027027027027, 0.6756756756756757, 0.5675675675675675, 0.20963843403982593, -0.05606060606060603, 0.00768057608251313, 0.0, 0.23689950395446774, 0.08035714285714285
3, 0.500000, 4, 0.834384, 0.789165, 0.045218, 0.652275, 0.512650, 0.139625, 0.151406, 0.023929, 0.127477, 0.8513635001498352, 0.6379562043795621, 0.8107581660173809, 0.48762677484787026, 0.7944297082228117, 0.582210242587601, 0.7175066312997348, 0.48175182481751827, 0.7306501547987616, 0.7590027700831025, 0.6656346749226006, 0.660377358490566, 0.8365650969529086, 0.6878306878306879, 0.7950138504155124, 0.5647058823529411, 0.7841269841269841, 0.6761904761904761, 0.7301587301587301, 0.5277777777777777, 0.7668918918918919, 0.6933333333333334, 0.7364864864864865, 0.5806451612903226, 0.20963843403982593, 0.1626964433416046, 0.00768057608251313, 0.0, 0.23689950395446774, -0.09090909090909091
4, 0.500000, 5, 0.833389, 0.724157, 0.109232, 0.651399, 0.338723, 0.312677, 0.151406, 0.045474, 0.105933, 0.8516631705124363, 0.6397379912663755, 0.7451303566077315, 0.3258026159334126, 0.7851458885941645, 0.5691489361702127, 0.7281167108753316, 0.259927797833935, 0.718266253869969, 0.7479224376731302, 0.4891640866873065, 0.2918454935622318, 0.8337950138504155, 0.6842105263157896, 0.6980609418282548, 0.39779005524861877, 0.780952380952381, 0.6745283018867925, 0.6587301587301587, 0.429708222811671, 0.777027027027027, 0.7027027027027027, 0.6655405405405406, 0.4530386740331492, 0.20963843403982593, 0.1364205256570713, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
5, 0.500000, 6, 0.834826, 0.719514, 0.115312, 0.654646, 0.404600, 0.250046, 0.151406, 0.023954, 0.127452, 0.8524123464189391, 0.6411657559198544, 0.7601138747377885, 0.4041682173427614, 0.7957559681697612, 0.5860215053763441, 0.6936339522546419, 0.3063063063063063, 0.7275541795665634, 0.7569060773480663, 0.5325077399380805, 0.44280442804428044, 0.8365650969529086, 0.694300518134715, 0.6565096952908587, 0.34736842105263155, 0.7857142857142857, 0.6793349168646081, 0.5380952380952381, 0.479427549194991, 0.7533783783783784, 0.6839826839826839, 0.5405405405405406, 0.3761467889908257, 0.20963843403982593, -0.03924944052332591, 0.00768057608251313, 0.0, 0.23689950395446774, 0.1111111111111111
6, 0.500000, 7, 0.835268, 0.772139, 0.063129, 0.652842, 0.326250, 0.326592, 0.151406, 0.019956, 0.131450, 0.8530116871441414, 0.6402640264026404, 0.8025172310458496, 0.32131822863027804, 0.7957559681697612, 0.5815217391304348, 0.7055702917771883, 0.29299363057324845, 0.718266253869969, 0.7479224376731302, 0.5232198142414861, 0.3474576271186441, 0.8310249307479224, 0.6772486772486773, 0.7479224376731302, 0.2601626016260163, 0.7888888888888889, 0.684085510688836, 0.7047619047619048, 0.36734693877551017, 0.7668918918918919, 0.6905829596412556, 0.6959459459459459, 0.3918918918918919, 0.20963843403982593, 0.05986842105263157, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
7, 0.500000, 8, 0.833720, 0.753787, 0.079934, 0.651691, 0.418386, 0.233305, 0.151406, -0.027870, 0.179276, 0.852112676056338, 0.6396495071193865, 0.7938267905304165, 0.4159592529711375, 0.7851458885941645, 0.5691489361702127, 0.7374005305039788, 0.42105263157894735, 0.7058823529411765, 0.7382920110192838, 0.5820433436532507, 0.5054945054945055, 0.8337950138504155, 0.6875, 0.3684210526315789, 0.3333333333333333, 0.7825396825396825, 0.6761229314420804, 0.6904761904761905, 0.42136498516320464, 0.7871621621621622, 0.7174887892376682, 0.6790540540540541, 0.4632768361581921, 0.20963843403982593, -0.0836089293096321, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
8, 0.500000, 9, 0.835158, 0.752902, 0.082255, 0.654141, 0.353859, 0.300281, 0.151406, -0.004201, 0.155607, 0.852112676056338, 0.6401749908858914, 0.776595744680851, 0.3393885688967656, 0.7917771883289124, 0.579088471849866, 0.7228116710875332, 0.36858006042296065, 0.7337461300309598, 0.7611111111111112, 0.5386996904024768, 0.4063745019920318, 0.8337950138504155, 0.6842105263157896, 0.7313019390581718, 0.29197080291970806, 0.7904761904761904, 0.6842105263157895, 0.7015873015873015, 0.3974358974358974, 0.7702702702702703, 0.6964285714285714, 0.6655405405405406, 0.40718562874251496, 0.20963843403982593, 0.04989622249896225, 0.00768057608251313, -0.0625, 0.23689950395446774, 0.0
9, 0.500000, 10, 0.834826, 0.738087, 0.096739, 0.653525, 0.313532, 0.339993, 0.151406, -0.014759, 0.166165, 0.8524123464189391, 0.6403797006206645, 0.7704525022475277, 0.2959558823529412, 0.7931034482758621, 0.5828877005347594, 0.6339522546419099, 0.31, 0.7213622291021672, 0.7513812154696132, 0.5263157894736842, 0.4354243542435424, 0.8282548476454293, 0.6736842105263158, 0.7534626038781164, 0.42580645161290326, 0.7873015873015873, 0.680952380952381, 0.6698412698412698, 0.3202614379084967, 0.7736486486486487, 0.7022222222222222, 0.6351351351351351, 0.22857142857142856, 0.20963843403982593, -0.04427736006683375, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
0, 0.600000, 1, 0.834273, 0.747153, 0.087120, 0.651962, 0.272351, 0.379611, 0.151406, 0.026577, 0.124829, 0.8528618519628409, 0.6400293255131966, 0.7759964039556488, 0.2653562653562654, 0.7851458885941645, 0.5645161290322581, 0.7042440318302388, 0.18909090909090912, 0.7213622291021672, 0.7540983606557377, 0.47987616099071206, 0.31707317073170727, 0.8337950138504155, 0.6842105263157896, 0.739612188365651, 0.3088235294117647, 0.7825396825396825, 0.6761229314420804, 0.6888888888888889, 0.3422818791946309, 0.7736486486486487, 0.7022222222222222, 0.6283783783783784, 0.2763157894736842, 0.20963843403982593, 0.07973086627418002, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
1, 0.600000, 2, 0.834384, 0.748259, 0.086125, 0.652113, 0.447196, 0.204917, 0.151406, 0.030911, 0.120495, 0.852112676056338, 0.6396495071193865, 0.7695534911597243, 0.4427536231884058, 0.7917771883289124, 0.5745257452574526, 0.7175066312997348, 0.4132231404958678, 0.7213622291021672, 0.7513812154696132, 0.6006191950464397, 0.5656565656565657, 0.8337950138504155, 0.6875, 0.703601108033241, 0.3184713375796179, 0.7841269841269841, 0.6746411483253588, 0.680952380952381, 0.47244094488188976, 0.7702702702702703, 0.6964285714285714, 0.706081081081081, 0.4458598726114649, 0.20963843403982593, 0.0401027425635927, 0.00768057608251313, 0.0, 0.23689950395446774, 0.05263157894736842
2, 0.600000, 3, 0.834826, 0.661249, 0.173577, 0.653846, 0.518693, 0.135153, 0.151406, 0.001771, 0.149636, 0.8519628408750375, 0.6391526661796932, 0.6742583158525621, 0.4746254229096182, 0.7904509283819628, 0.5775401069518716, 0.506631299734748, 0.4655172413793103, 0.7306501547987616, 0.7616438356164382, 0.6563467492260062, 0.7448275862068965, 0.8421052631578947, 0.7076923076923077, 0.667590027700831, 0.5744680851063829, 0.7793650793650794, 0.669833729216152, 0.6761904761904762, 0.6304347826086956, 0.7804054054054054, 0.7058823529411765, 0.7364864864864865, 0.6976744186046512, 0.20963843403982593, -0.012787723785166238, 0.00768057608251313, -0.058823529411764705, 0.23689950395446774, 0.07692307692307693
3, 0.600000, 4, 0.834052, 0.674406, 0.159646, 0.653429, 0.561168, 0.092261, 0.151406, 0.021592, 0.129814, 0.8524123464189391, 0.6403797006206645, 0.6908900209769254, 0.5514242226570994, 0.786472148541114, 0.5751978891820579, 0.5092838196286472, 0.48179271708683474, 0.7151702786377709, 0.7486338797814207, 0.6780185758513931, 0.7535545023696681, 0.8421052631578947, 0.7015706806282722, 0.6925207756232687, 0.5811320754716981, 0.7825396825396825, 0.6791569086651054, 0.6888888888888889, 0.6171875, 0.7702702702702703, 0.6991150442477877, 0.6722972972972973, 0.49740932642487046, 0.20963843403982593, 0.005952380952380931, 0.00768057608251313, 0.058823529411764705, 0.23689950395446774, 0.0
4, 0.600000, 5, 0.832836, 0.635047, 0.197789, 0.651292, 0.401451, 0.249841, 0.151406, 0.030100, 0.121306, 0.8509139946059334, 0.6380502000727537, 0.6589751273599042, 0.38586076632487853, 0.7877984084880637, 0.5698924731182796, 0.5159151193633952, 0.3302752293577982, 0.718266253869969, 0.7506849315068493, 0.6253869969040248, 0.6591549295774648, 0.8421052631578947, 0.7046632124352332, 0.6260387811634349, 0.4206008583690987, 0.780952380952381, 0.6745283018867925, 0.5238095238095238, 0.33920704845814975, 0.7601351351351351, 0.6926406926406925, 0.6486486486486487, 0.5272727272727273, 0.20963843403982593, 0.09029927760577916, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
5, 0.600000, 6, 0.833610, 0.757767, 0.075843, 0.651701, 0.527496, 0.124205, 0.151406, 0.009211, 0.142195, 0.8500149835181301, 0.6356024754277393, 0.7827389871141744, 0.5292207792207791, 0.7957559681697612, 0.5837837837837837, 0.6631299734748011, 0.40930232558139534, 0.7275541795665634, 0.7555555555555554, 0.6439628482972136, 0.6101694915254238, 0.8365650969529086, 0.6910994764397905, 0.7728531855955678, 0.5816326530612245, 0.7825396825396825, 0.6761229314420804, 0.6968253968253968, 0.5746102449888641, 0.7804054054054054, 0.7136563876651983, 0.6756756756756757, 0.4725274725274725, 0.20963843403982593, 0.027634159386699997, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
6, 0.600000, 7, 0.833057, 0.731675, 0.101382, 0.650301, 0.304784, 0.345517, 0.151406, -0.074616, 0.226022, 0.852112676056338, 0.639386189258312, 0.7770452502247528, 0.27555988315481983, 0.7838196286472149, 0.5699208443271768, 0.7161803713527851, 0.30967741935483867, 0.718266253869969, 0.7506849315068493, 0.5263157894736842, 0.3952569169960474, 0.8282548476454293, 0.6736842105263158, 0.3462603878116344, 0.20270270270270271, 0.7793650793650794, 0.669833729216152, 0.6492063492063492, 0.4674698795180723, 0.7702702702702703, 0.6964285714285714, 0.6148648648648649, 0.29629629629629634, 0.20963843403982593, -0.11273746496418557, 0.00768057608251313, 0.0, 0.23689950395446774, -0.1111111111111111
7, 0.600000, 8, 0.833831, 0.750359, 0.083472, 0.651357, 0.428354, 0.223003, 0.151406, 0.031344, 0.120062, 0.8515133353311357, 0.6384531192995258, 0.7815403056637699, 0.4068348250610252, 0.7891246684350133, 0.5737265415549598, 0.6047745358090185, 0.39919354838709675, 0.7213622291021672, 0.7486033519553074, 0.5820433436532507, 0.5360824742268041, 0.8310249307479224, 0.6806282722513088, 0.7534626038781164, 0.4472049689440994, 0.7857142857142857, 0.6793349168646081, 0.719047619047619, 0.5069637883008357, 0.777027027027027, 0.7053571428571429, 0.668918918918919, 0.46153846153846156, 0.20963843403982593, 0.0940325497287523, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
8, 0.600000, 9, 0.834605, 0.761194, 0.073411, 0.654024, 0.380379, 0.273645, 0.151406, -0.035756, 0.187162, 0.8525621816002398, 0.6406135865595326, 0.7872340425531915, 0.32637571157495254, 0.7904509283819628, 0.5797872340425532, 0.7002652519893899, 0.3151515151515152, 0.7058823529411765, 0.7411444141689373, 0.5758513931888545, 0.45418326693227096, 0.8393351800554016, 0.7010309278350516, 0.7146814404432132, 0.1889763779527559, 0.7857142857142857, 0.6793349168646081, 0.7158730158730159, 0.6524271844660193, 0.777027027027027, 0.7079646017699114, 0.6824324324324325, 0.3815789473684211, 0.20963843403982593, 0.0038435828877005362, 0.00768057608251313, 0.0, 0.23689950395446774, -0.1111111111111111
9, 0.600000, 10, 0.833610, 0.750470, 0.083140, 0.652023, 0.372533, 0.279490, 0.151406, 0.043011, 0.108395, 0.8506143242433324, 0.6365293474298213, 0.7732993706922385, 0.3597122302158274, 0.7877984084880637, 0.5698924731182796, 0.713527851458886, 0.34545454545454546, 0.7244582043343654, 0.7548209366391185, 0.5541795665634675, 0.4193548387096774, 0.8448753462603878, 0.7142857142857143, 0.7479224376731302, 0.380952380952381, 0.780952380952381, 0.6745283018867925, 0.6952380952380952, 0.43859649122807015, 0.7804054054054054, 0.7111111111111111, 0.6587837837837838, 0.3878787878787879, 0.20963843403982593, -0.05846662989520135, 0.00768057608251313, 0.0, 0.23689950395446774, 0.1875
0, 0.700000, 1, 0.835600, 0.743505, 0.092095, 0.654588, 0.451537, 0.203051, 0.151406, 0.066155, 0.085251, 0.8519628408750375, 0.6386247256766642, 0.7607132154629908, 0.40873750462791564, 0.7957559681697612, 0.5837837837837837, 0.7188328912466844, 0.47000000000000003, 0.718266253869969, 0.7520435967302452, 0.4953560371517028, 0.5459610027855154, 0.8365650969529086, 0.6910994764397905, 0.7340720221606648, 0.5102040816326531, 0.7936507936507936, 0.6889952153110047, 0.7301587301587301, 0.5663265306122448, 0.7804054054054054, 0.7085201793721974, 0.7263513513513513, 0.547486033519553, 0.20963843403982593, -0.015819708351745454, 0.00768057608251313, 0.0, 0.23689950395446774, 0.21428571428571427
1, 0.700000, 2, 0.836263, 0.692427, 0.143836, 0.657731, 0.564086, 0.093644, 0.151406, 0.006420, 0.144986, 0.8546598741384477, 0.6459854014598541, 0.7178603536110278, 0.562804736475505, 0.7891246684350133, 0.5737265415549598, 0.5119363395225465, 0.4757834757834758, 0.7151702786377709, 0.7513513513513513, 0.6718266253869969, 0.7557603686635945, 0.8337950138504155, 0.6875, 0.7146814404432132, 0.13445378151260506, 0.7904761904761904, 0.6857142857142857, 0.6873015873015873, 0.6303939962476548, 0.7736486486486487, 0.7074235807860261, 0.5945945945945946, 0.5744680851063829, 0.20963843403982593, 0.08592592592592596, 0.00768057608251313, 0.0, 0.23689950395446774, -0.06666666666666667
2, 0.700000, 3, 0.835821, 0.753676, 0.082145, 0.656170, 0.266623, 0.389548, 0.151406, -0.020214, 0.171620, 0.8525621816002398, 0.640087783467447, 0.7803416242133653, 0.26992031872509964, 0.7931034482758621, 0.5851063829787234, 0.7519893899204244, 0.24899598393574296, 0.7275541795665634, 0.7595628415300546, 0.5077399380804953, 0.273972602739726, 0.8393351800554016, 0.6979166666666666, 0.703601108033241, 0.17054263565891473, 0.7952380952380952, 0.6921241050119332, 0.6761904761904762, 0.25547445255474455, 0.7635135135135135, 0.6956521739130435, 0.6452702702702703, 0.33121019108280253, 0.20963843403982593, -0.06064281382656156, 0.00768057608251313, 0.0, 0.23689950395446774, 0.0
3, 0.700000, 4, 0.835489, 0.502930, 0.332559, 0.655556, 0.417767, 0.237788, 0.151406, 0.038855, 0.112551, 0.8519628408750375, 0.6386247256766642, 0.489211866946359, 0.38253939503713097, 0.7957559681697612, 0.5882352941176472, 0.46551724137931033, 0.33607907742998355, 0.7275541795665634, 0.7595628415300546, 0.5820433436532507, 0.6633416458852868, 0.8393351800554016, 0.7010309278350516, 0.6454293628808865, 0.5076923076923077, 0.7888888888888889, 0.6855791962174941, 0.546031746031746, 0.5460317460317461, 0.7736486486486487, 0.7048458149779736, 0.5641891891891891, 0.5656565656565656, 0.20963843403982593, 0.03323134455209925, 0.00768057608251313, 0.0, 0.23689950395446774, 0.08333333333333333
